date,block,block_start,direction,count,max_price,p10,p25,p50,p75,p90,total_volume
2026-01-31,1,04:00,up,5,38.00,36.90,37.50,37.50,37.50,37.80,570.0
2026-01-31,2,08:00,down,5,5.20,4.18,5.20,5.20,5.20,5.20,48.0
2026-01-31,2,08:00,up,3,38.00,37.50,37.50,37.50,37.75,37.90,478.0
2026-01-31,3,12:00,down,5,14.96,5.20,5.20,5.20,5.20,11.06,122.0
2026-01-31,3,12:00,up,1,38.00,38.00,38.00,38.00,38.00,38.00,15.0
2026-01-31,4,16:00,down,11,14.96,3.50,3.50,4.50,4.50,5.20,190.0
2026-01-31,4,16:00,up,2,38.00,38.00,38.00,38.00,38.00,38.00,1050.0
2026-01-31,5,20:00,down,9,3.30,2.80,2.80,2.80,3.30,3.30,73.0
2026-01-31,5,20:00,up,6,38.00,35.75,36.75,37.75,38.00,38.00,909.0
2026-02-01,0,00:00,down,19,14.96,1.90,1.90,2.80,2.80,14.96,327.0
2026-02-01,0,00:00,up,5,38.00,35.60,36.50,37.90,38.00,38.00,457.0
2026-02-01,1,04:00,down,11,14.96,2.80,3.05,3.50,3.50,3.80,169.0
2026-02-01,1,04:00,up,4,38.00,36.80,37.25,37.50,37.62,37.85,542.0
2026-02-01,2,08:00,down,11,5.20,1.90,3.50,5.20,5.20,5.20,40.0
2026-02-01,2,08:00,up,1,38.00,38.00,38.00,38.00,38.00,38.00,450.0
2026-02-01,3,12:00,down,11,14.96,1.90,3.55,5.20,5.20,5.20,122.0
2026-02-01,3,12:00,up,1,38.00,38.00,38.00,38.00,38.00,38.00,15.0
2026-02-01,4,16:00,down,20,14.96,1.90,1.90,3.50,4.50,5.20,257.0
2026-02-01,4,16:00,up,4,38.00,37.50,37.50,37.75,38.00,38.00,1070.0
2026-02-01,5,20:00,down,11,3.30,2.80,2.80,2.80,3.30,3.30,118.0
2026-02-01,5,20:00,up,6,38.00,35.75,36.75,37.75,38.00,38.00,905.0
2026-02-02,0,00:00,down,9,14.96,1.90,2.80,2.80,14.96,14.96,265.0
2026-02-02,0,00:00,up,5,38.00,35.60,36.50,37.90,38.00,38.00,459.0
2026-02-02,1,04:00,down,7,14.96,3.22,3.50,3.50,3.65,8.26,144.0
2026-02-02,1,04:00,up,5,38.00,36.90,37.50,37.50,37.50,37.80,554.0
2026-02-02,2,08:00,down,18,4.50,1.90,2.30,3.50,4.50,4.50,146.0
2026-02-02,2,08:00,up,1,38.00,38.00,38.00,38.00,38.00,38.00,450.0
2026-02-02,3,12:00,down,12,14.96,1.90,1.90,4.50,4.50,13.91,218.0
2026-02-02,3,12:00,up,1,38.00,38.00,38.00,38.00,38.00,38.00,15.0
