date,hour,interval_start,price_eur_mwh,volume_mwh
2024-03-10,12,2024-03-10T12:00:00,1.19,3098.0
2024-03-10,13,2024-03-10T13:00:00,-1.38,3098.9
2024-03-10,14,2024-03-10T14:00:00,5.75,3015.7
2024-03-10,15,2024-03-10T15:00:00,19.28,2559.9
2024-03-10,16,2024-03-10T16:00:00,50.03,2391.8
2024-03-10,17,2024-03-10T17:00:00,58.72,2198.1
2024-03-10,18,2024-03-10T18:00:00,68.17,2243.5
2024-03-10,19,2024-03-10T19:00:00,66.37,2238.6
2024-03-10,20,2024-03-10T20:00:00,60.41,2154.1
2024-03-10,21,2024-03-10T21:00:00,56.53,2093.9
2024-03-10,22,2024-03-10T22:00:00,55.83,2105.1
2024-03-10,23,2024-03-10T23:00:00,54.27,2275.7
2024-03-11,0,2024-03-11T00:00:00,48.72,2312.8
2024-03-11,1,2024-03-11T01:00:00,47.72,2308.5
2024-03-11,2,2024-03-11T02:00:00,48.79,2356.7
2024-03-11,3,2024-03-11T03:00:00,47.97,2464.9
2024-03-11,4,2024-03-11T04:00:00,49.59,2634.2
2024-03-11,5,2024-03-11T05:00:00,56.17,2606.3
2024-03-11,6,2024-03-11T06:00:00,76.85,2735.8
2024-03-11,7,2024-03-11T07:00:00,83.06,3061.5
2024-03-11,8,2024-03-11T08:00:00,88.0,3439.3
2024-03-11,9,2024-03-11T09:00:00,81.47,3264.5
2024-03-11,10,2024-03-11T10:00:00,71.61,3120.2
2024-03-11,11,2024-03-11T11:00:00,65.29,2963.4
2024-03-11,12,2024-03-11T12:00:00,63.0,2721.9
2024-03-11,13,2024-03-11T13:00:00,66.32,2665.5
2024-03-11,14,2024-03-11T14:00:00,67.0,2673.9
2024-03-11,15,2024-03-11T15:00:00,73.45,2946.6
2024-03-11,16,2024-03-11T16:00:00,79.5,3131.9
2024-03-11,17,2024-03-11T17:00:00,90.72,3453.8
2024-03-11,18,2024-03-11T18:00:00,100.38,3351.5
2024-03-11,19,2024-03-11T19:00:00,108.17,3342.7
2024-03-11,20,2024-03-11T20:00:00,88.06,3395.1
2024-03-11,21,2024-03-11T21:00:00,76.86,3147.2
2024-03-11,22,2024-03-11T22:00:00,75.13,3243.9
2024-03-11,23,2024-03-11T23:00:00,67.08,3112.8
2024-03-12,0,2024-03-12T00:00:00,69.25,3258.4
2024-03-12,1,2024-03-12T01:00:00,65.56,3294.1
2024-03-12,2,2024-03-12T02:00:00,66.51,2659.8
2024-03-12,3,2024-03-12T03:00:00,65.2,2719.5
2024-03-12,4,2024-03-12T04:00:00,66.3,3571.7
2024-03-12,5,2024-03-12T05:00:00,71.14,3412.5
2024-03-12,6,2024-03-12T06:00:00,86.16,3480.0
2024-03-12,7,2024-03-12T07:00:00,96.18,3900.7
2024-03-12,8,2024-03-12T08:00:00,100.79,4098.9
2024-03-12,9,2024-03-12T09:00:00,93.95,3949.9
2024-03-12,10,2024-03-12T10:00:00,85.75,3743.0
2024-03-12,11,2024-03-12T11:00:00,80.52,3587.4
2024-03-12,12,2024-03-12T12:00:00,78.39,3537.1
2024-03-12,13,2024-03-12T13:00:00,77.85,3502.1
2024-03-12,14,2024-03-12T14:00:00,78.41,3650.7
2024-03-12,15,2024-03-12T15:00:00,85.5,3652.8
2024-03-12,16,2024-03-12T16:00:00,99.12,3899.4
2024-03-12,17,2024-03-12T17:00:00,109.72,3995.5
2024-03-12,18,2024-03-12T18:00:00,130.34,4297.5
2024-03-12,19,2024-03-12T19:00:00,122.69,4257.1
2024-03-12,20,2024-03-12T20:00:00,96.38,4068.5
2024-03-12,21,2024-03-12T21:00:00,82.87,3886.6
2024-03-12,22,2024-03-12T22:00:00,78.46,3604.5
2024-03-12,23,2024-03-12T23:00:00,70.0,3433.2
2024-03-13,0,2024-03-13T00:00:00,63.62,3613.9
2024-03-13,1,2024-03-13T01:00:00,61.88,3653.5
2024-03-13,2,2024-03-13T02:00:00,61.31,2603.0
2024-03-13,3,2024-03-13T03:00:00,60.83,2510.9
2024-03-13,4,2024-03-13T04:00:00,63.31,2724.8
2024-03-13,5,2024-03-13T05:00:00,67.6,3440.2
2024-03-13,6,2024-03-13T06:00:00,80.0,3488.7
2024-03-13,7,2024-03-13T07:00:00,90.0,4236.5
2024-03-13,8,2024-03-13T08:00:00,91.79,4151.6
2024-03-13,9,2024-03-13T09:00:00,78.9,4301.6
2024-03-13,10,2024-03-13T10:00:00,69.1,4271.0
2024-03-13,11,2024-03-13T11:00:00,66.03,4169.4
2024-03-13,12,2024-03-13T12:00:00,65.93,4093.8
2024-03-13,13,2024-03-13T13:00:00,68.18,3959.2
2024-03-13,14,2024-03-13T14:00:00,70.59,3994.2
2024-03-13,15,2024-03-13T15:00:00,74.71,4108.6
2024-03-13,16,2024-03-13T16:00:00,81.19,4061.4
2024-03-13,17,2024-03-13T17:00:00,93.84,3967.2
2024-03-13,18,2024-03-13T18:00:00,102.4,4048.9
2024-03-13,19,2024-03-13T19:00:00,99.98,4013.5
2024-03-13,20,2024-03-13T20:00:00,84.43,3914.5
2024-03-13,21,2024-03-13T21:00:00,72.97,3431.4
2024-03-13,22,2024-03-13T22:00:00,68.9,3296.9
2024-03-13,23,2024-03-13T23:00:00,63.88,3345.9
2024-03-14,0,2024-03-14T00:00:00,63.29,3357.3
2024-03-14,1,2024-03-14T01:00:00,56.9,3164.6
2024-03-14,2,2024-03-14T02:00:00,57.52,3288.3
2024-03-14,3,2024-03-14T03:00:00,57.0,3340.6
2024-03-14,4,2024-03-14T04:00:00,61.74,3616.9
2024-03-14,5,2024-03-14T05:00:00,66.22,4018.8
2024-03-14,6,2024-03-14T06:00:00,81.25,4038.7
2024-03-14,7,2024-03-14T07:00:00,89.7,4349.6
2024-03-14,8,2024-03-14T08:00:00,81.99,4254.8
2024-03-14,9,2024-03-14T09:00:00,65.71,4326.9
2024-03-14,10,2024-03-14T10:00:00,54.32,3400.3
2024-03-14,11,2024-03-14T11:00:00,52.59,3553.0
2024-03-14,12,2024-03-14T12:00:00,53.56,3669.7
2024-03-14,13,2024-03-14T13:00:00,55.38,3574.8
2024-03-14,14,2024-03-14T14:00:00,57.61,3169.5
2024-03-14,15,2024-03-14T15:00:00,66.0,3477.3
2024-03-14,16,2024-03-14T16:00:00,79.03,3991.6
2024-03-14,17,2024-03-14T17:00:00,94.81,4426.9
2024-03-14,18,2024-03-14T18:00:00,114.77,4579.9
2024-03-14,19,2024-03-14T19:00:00,97.35,4265.2
2024-03-14,20,2024-03-14T20:00:00,82.33,4012.6
2024-03-14,21,2024-03-14T21:00:00,72.1,3335.8
2024-03-14,22,2024-03-14T22:00:00,65.5,2959.9
2024-03-14,23,2024-03-14T23:00:00,56.51,2982.7
2024-03-15,0,2024-03-15T00:00:00,48.29,2203.6
2024-03-15,1,2024-03-15T01:00:00,46.29,2535.3
2024-03-15,2,2024-03-15T02:00:00,45.28,2439.5
2024-03-15,3,2024-03-15T03:00:00,43.53,2475.6
2024-03-15,4,2024-03-15T04:00:00,45.92,2319.5
2024-03-15,5,2024-03-15T05:00:00,55.44,2188.5
2024-03-15,6,2024-03-15T06:00:00,78.13,2632.5
2024-03-15,7,2024-03-15T07:00:00,80.0,2867.5
2024-03-15,8,2024-03-15T08:00:00,72.0,2840.6
2024-03-15,9,2024-03-15T09:00:00,53.8,2907.4
2024-03-15,10,2024-03-15T10:00:00,46.42,2772.7
2024-03-15,11,2024-03-15T11:00:00,39.17,3121.8
2024-03-15,12,2024-03-15T12:00:00,39.07,3751.2
2024-03-15,13,2024-03-15T13:00:00,41.86,3711.0
2024-03-15,14,2024-03-15T14:00:00,43.68,2972.9
2024-03-15,15,2024-03-15T15:00:00,52.19,2542.4
2024-03-15,16,2024-03-15T16:00:00,69.17,2421.9
2024-03-15,17,2024-03-15T17:00:00,88.21,2581.0
2024-03-15,18,2024-03-15T18:00:00,96.33,2570.8
2024-03-15,19,2024-03-15T19:00:00,87.99,2534.9
2024-03-15,20,2024-03-15T20:00:00,72.0,2401.3
2024-03-15,21,2024-03-15T21:00:00,64.0,2123.0
2024-03-15,22,2024-03-15T22:00:00,63.87,2230.9
2024-03-15,23,2024-03-15T23:00:00,49.02,2321.9
2024-03-16,0,2024-03-16T00:00:00,51.82,2387.5
2024-03-16,1,2024-03-16T01:00:00,41.71,2456.0
2024-03-16,2,2024-03-16T02:00:00,40.34,2493.6
2024-03-16,3,2024-03-16T03:00:00,38.88,2612.5
2024-03-16,4,2024-03-16T04:00:00,40.0,2610.4
2024-03-16,5,2024-03-16T05:00:00,44.61,2435.1
2024-03-16,6,2024-03-16T06:00:00,53.63,2374.2
2024-03-16,7,2024-03-16T07:00:00,56.74,2127.1
2024-03-16,8,2024-03-16T08:00:00,52.55,2078.3
2024-03-16,9,2024-03-16T09:00:00,47.01,2151.0
2024-03-16,10,2024-03-16T10:00:00,44.88,2410.3
2024-03-16,11,2024-03-16T11:00:00,42.58,2688.9
2024-03-16,12,2024-03-16T12:00:00,39.64,3001.4
2024-03-16,13,2024-03-16T13:00:00,29.39,3026.3
2024-03-16,14,2024-03-16T14:00:00,58.72,2808.7
2024-03-16,15,2024-03-16T15:00:00,58.54,2127.0
2024-03-16,16,2024-03-16T16:00:00,65.25,2007.9
2024-03-16,17,2024-03-16T17:00:00,73.05,2182.3
2024-03-16,18,2024-03-16T18:00:00,81.97,2197.3
2024-03-16,19,2024-03-16T19:00:00,88.66,2415.8
2024-03-16,20,2024-03-16T20:00:00,80.13,2469.4
2024-03-16,21,2024-03-16T21:00:00,73.03,2453.2
2024-03-16,22,2024-03-16T22:00:00,72.36,2639.3
2024-03-16,23,2024-03-16T23:00:00,67.1,2654.8
2024-03-17,0,2024-03-17T00:00:00,64.99,2648.0
2024-03-17,1,2024-03-17T01:00:00,60.12,2682.5
2024-03-17,2,2024-03-17T02:00:00,55.9,2686.8
2024-03-17,3,2024-03-17T03:00:00,58.01,2673.4
2024-03-17,4,2024-03-17T04:00:00,59.45,2598.5
2024-03-17,5,2024-03-17T05:00:00,59.24,2574.9
2024-03-17,6,2024-03-17T06:00:00,61.04,2567.5
2024-03-17,7,2024-03-17T07:00:00,55.3,2573.5
2024-03-17,8,2024-03-17T08:00:00,49.59,2582.3
2024-03-17,9,2024-03-17T09:00:00,46.62,2668.0
2024-03-17,10,2024-03-17T10:00:00,41.69,2760.4
2024-03-17,11,2024-03-17T11:00:00,40.75,2783.3
2024-03-17,12,2024-03-17T12:00:00,41.52,2751.9
2024-03-17,13,2024-03-17T13:00:00,39.36,2764.4
2024-03-17,14,2024-03-17T14:00:00,46.3,2704.0
2024-03-17,15,2024-03-17T15:00:00,53.91,1920.3
2024-03-17,16,2024-03-17T16:00:00,69.83,1749.5
2024-03-17,17,2024-03-17T17:00:00,82.18,1935.9
2024-03-17,18,2024-03-17T18:00:00,91.68,2133.4
2024-03-17,19,2024-03-17T19:00:00,87.85,2071.3
2024-03-17,20,2024-03-17T20:00:00,77.89,2003.3
2024-03-17,21,2024-03-17T21:00:00,72.33,1915.3
2024-03-17,22,2024-03-17T22:00:00,72.1,1882.2
2024-03-17,23,2024-03-17T23:00:00,65.91,1837.9
2024-03-18,0,2024-03-18T00:00:00,64.12,2129.7
2024-03-18,1,2024-03-18T01:00:00,57.14,2355.0
2024-03-18,2,2024-03-18T02:00:00,58.31,2292.2
2024-03-18,3,2024-03-18T03:00:00,59.02,2228.1
2024-03-18,4,2024-03-18T04:00:00,63.67,2272.4
2024-03-18,5,2024-03-18T05:00:00,69.75,1603.7
2024-03-18,6,2024-03-18T06:00:00,85.07,2081.5
2024-03-18,7,2024-03-18T07:00:00,97.71,2633.8
2024-03-18,8,2024-03-18T08:00:00,94.45,3231.4
2024-03-18,9,2024-03-18T09:00:00,82.8,3271.0
2024-03-18,10,2024-03-18T10:00:00,72.94,3423.8
2024-03-18,11,2024-03-18T11:00:00,66.67,3434.4
2024-03-18,12,2024-03-18T12:00:00,67.58,3286.4
2024-03-18,13,2024-03-18T13:00:00,69.8,3252.8
2024-03-18,14,2024-03-18T14:00:00,73.23,3192.3
2024-03-18,15,2024-03-18T15:00:00,79.33,3069.9
2024-03-18,16,2024-03-18T16:00:00,88.31,3016.3
2024-03-18,17,2024-03-18T17:00:00,108.02,3307.4
2024-03-18,18,2024-03-18T18:00:00,141.82,2916.3
2024-03-18,19,2024-03-18T19:00:00,126.47,2756.2
2024-03-18,20,2024-03-18T20:00:00,106.77,2872.7
2024-03-18,21,2024-03-18T21:00:00,88.0,2634.6
2024-03-18,22,2024-03-18T22:00:00,82.36,2208.5
2024-03-18,23,2024-03-18T23:00:00,74.63,1753.5
2024-03-19,0,2024-03-19T00:00:00,72.76,2313.1
2024-03-19,1,2024-03-19T01:00:00,71.99,2397.8
2024-03-19,2,2024-03-19T02:00:00,71.32,2456.0
2024-03-19,3,2024-03-19T03:00:00,71.17,2467.1
2024-03-19,4,2024-03-19T04:00:00,71.73,2393.5
2024-03-19,5,2024-03-19T05:00:00,72.27,2078.5
2024-03-19,6,2024-03-19T06:00:00,92.87,2110.7
2024-03-19,7,2024-03-19T07:00:00,110.42,2461.8
2024-03-19,8,2024-03-19T08:00:00,95.87,2548.5
2024-03-19,9,2024-03-19T09:00:00,72.01,2811.1
2024-03-19,10,2024-03-19T10:00:00,64.69,3007.8
2024-03-19,11,2024-03-19T11:00:00,58.59,2058.8
2024-03-19,12,2024-03-19T12:00:00,54.32,2099.9
2024-03-19,13,2024-03-19T13:00:00,56.97,2082.7
2024-03-19,14,2024-03-19T14:00:00,62.89,2004.7
2024-03-19,15,2024-03-19T15:00:00,71.08,3117.2
2024-03-19,16,2024-03-19T16:00:00,81.71,3104.0
2024-03-19,17,2024-03-19T17:00:00,104.2,3289.1
2024-03-19,18,2024-03-19T18:00:00,130.01,3348.9
2024-03-19,19,2024-03-19T19:00:00,128.96,3210.7
2024-03-19,20,2024-03-19T20:00:00,110.0,3318.6
2024-03-19,21,2024-03-19T21:00:00,89.62,2997.3
2024-03-19,22,2024-03-19T22:00:00,81.91,2947.8
2024-03-19,23,2024-03-19T23:00:00,76.1,2452.0
2024-03-20,0,2024-03-20T00:00:00,76.01,2347.9
2024-03-20,1,2024-03-20T01:00:00,73.28,2280.0
2024-03-20,2,2024-03-20T02:00:00,74.53,2370.1
2024-03-20,3,2024-03-20T03:00:00,75.02,2398.3
2024-03-20,4,2024-03-20T04:00:00,75.32,2675.5
2024-03-20,5,2024-03-20T05:00:00,80.49,2815.8
2024-03-20,6,2024-03-20T06:00:00,114.51,3051.0
2024-03-20,7,2024-03-20T07:00:00,114.27,3387.4
2024-03-20,8,2024-03-20T08:00:00,85.18,3773.7
2024-03-20,9,2024-03-20T09:00:00,68.59,3679.8
2024-03-20,10,2024-03-20T10:00:00,55.58,2530.2
2024-03-20,11,2024-03-20T11:00:00,53.49,2917.4
2024-03-20,12,2024-03-20T12:00:00,50.83,2996.1
2024-03-20,13,2024-03-20T13:00:00,53.12,2972.5
2024-03-20,14,2024-03-20T14:00:00,55.65,2357.7
2024-03-20,15,2024-03-20T15:00:00,67.98,2519.0
2024-03-20,16,2024-03-20T16:00:00,86.02,2750.6
2024-03-20,17,2024-03-20T17:00:00,118.0,3357.0
2024-03-20,18,2024-03-20T18:00:00,160.61,3545.5
2024-03-20,19,2024-03-20T19:00:00,152.63,3496.4
2024-03-20,20,2024-03-20T20:00:00,124.95,3322.0
2024-03-20,21,2024-03-20T21:00:00,105.59,3281.9
2024-03-20,22,2024-03-20T22:00:00,94.84,3108.3
2024-03-20,23,2024-03-20T23:00:00,78.97,2586.0
2024-03-21,0,2024-03-21T00:00:00,75.73,2419.8
2024-03-21,1,2024-03-21T01:00:00,71.8,2537.0
2024-03-21,2,2024-03-21T02:00:00,70.54,2604.0
2024-03-21,3,2024-03-21T03:00:00,69.99,2296.9
2024-03-21,4,2024-03-21T04:00:00,70.02,2520.2
2024-03-21,5,2024-03-21T05:00:00,73.4,2229.6
2024-03-21,6,2024-03-21T06:00:00,90.8,1990.2
2024-03-21,7,2024-03-21T07:00:00,97.43,2369.8
2024-03-21,8,2024-03-21T08:00:00,100.48,2694.6
2024-03-21,9,2024-03-21T09:00:00,79.33,2684.1
2024-03-21,10,2024-03-21T10:00:00,67.14,2592.0
2024-03-21,11,2024-03-21T11:00:00,62.04,2102.2
2024-03-21,12,2024-03-21T12:00:00,58.82,2078.1
2024-03-21,13,2024-03-21T13:00:00,59.3,2077.7
2024-03-21,14,2024-03-21T14:00:00,65.36,1948.2
2024-03-21,15,2024-03-21T15:00:00,69.73,3120.4
2024-03-21,16,2024-03-21T16:00:00,78.07,3708.5
2024-03-21,17,2024-03-21T17:00:00,100.95,3974.0
2024-03-21,18,2024-03-21T18:00:00,123.9,4011.6
2024-03-21,19,2024-03-21T19:00:00,122.39,3949.5
2024-03-21,20,2024-03-21T20:00:00,95.74,3910.2
2024-03-21,21,2024-03-21T21:00:00,80.96,3910.8
2024-03-21,22,2024-03-21T22:00:00,76.95,3995.4
2024-03-21,23,2024-03-21T23:00:00,70.6,3427.5
2024-03-22,0,2024-03-22T00:00:00,55.95,2530.3
2024-03-22,1,2024-03-22T01:00:00,51.9,2432.1
2024-03-22,2,2024-03-22T02:00:00,49.35,2491.8
2024-03-22,3,2024-03-22T03:00:00,51.25,1925.5
2024-03-22,4,2024-03-22T04:00:00,52.06,2439.7
2024-03-22,5,2024-03-22T05:00:00,63.9,2602.9
2024-03-22,6,2024-03-22T06:00:00,80.27,2599.3
2024-03-22,7,2024-03-22T07:00:00,75.85,2563.0
2024-03-22,8,2024-03-22T08:00:00,71.33,2745.1
2024-03-22,9,2024-03-22T09:00:00,60.28,2805.7
2024-03-22,10,2024-03-22T10:00:00,51.39,2769.9
2024-03-22,11,2024-03-22T11:00:00,48.47,2973.7
2024-03-22,12,2024-03-22T12:00:00,48.25,2972.7
2024-03-22,13,2024-03-22T13:00:00,49.85,2935.7
2024-03-22,14,2024-03-22T14:00:00,50.82,3035.3
2024-03-22,15,2024-03-22T15:00:00,57.63,2525.1
2024-03-22,16,2024-03-22T16:00:00,74.72,2790.3
2024-03-22,17,2024-03-22T17:00:00,87.22,3754.9
2024-03-22,18,2024-03-22T18:00:00,118.54,4055.4
2024-03-22,19,2024-03-22T19:00:00,116.94,4002.3
2024-03-22,20,2024-03-22T20:00:00,92.78,4056.7
2024-03-22,21,2024-03-22T21:00:00,80.37,3712.6
2024-03-22,22,2024-03-22T22:00:00,78.12,3710.2
2024-03-22,23,2024-03-22T23:00:00,75.28,3938.8
2024-03-23,0,2024-03-23T00:00:00,75.51,2451.5
2024-03-23,1,2024-03-23T01:00:00,70.32,2294.2
2024-03-23,2,2024-03-23T02:00:00,64.32,2240.5
2024-03-23,3,2024-03-23T03:00:00,62.27,2191.2
2024-03-23,4,2024-03-23T04:00:00,58.18,2134.4
2024-03-23,5,2024-03-23T05:00:00,63.98,2217.1
2024-03-23,6,2024-03-23T06:00:00,61.68,2260.3
2024-03-23,7,2024-03-23T07:00:00,57.84,2086.0
2024-03-23,8,2024-03-23T08:00:00,38.23,2208.9
2024-03-23,9,2024-03-23T09:00:00,15.71,2272.2
2024-03-23,10,2024-03-23T10:00:00,0.13,2801.8
2024-03-23,11,2024-03-23T11:00:00,0.1,2349.6
2024-03-23,12,2024-03-23T12:00:00,1.5,2565.7
2024-03-23,13,2024-03-23T13:00:00,-0.08,2679.8
2024-03-23,14,2024-03-23T14:00:00,0.03,2381.4
2024-03-23,15,2024-03-23T15:00:00,6.5,2046.8
2024-03-23,16,2024-03-23T16:00:00,20.93,2007.0
2024-03-23,17,2024-03-23T17:00:00,55.9,2124.8
2024-03-23,18,2024-03-23T18:00:00,73.94,2063.6
2024-03-23,19,2024-03-23T19:00:00,73.65,2074.9
2024-03-23,20,2024-03-23T20:00:00,59.9,2113.6
2024-03-23,21,2024-03-23T21:00:00,53.18,1982.5
2024-03-23,22,2024-03-23T22:00:00,40.07,1868.7
2024-03-23,23,2024-03-23T23:00:00,28.96,1805.5
2024-03-24,0,2024-03-24T00:00:00,32.1,1986.4
2024-03-24,1,2024-03-24T01:00:00,15.98,2034.9
2024-03-24,2,2024-03-24T02:00:00,16.07,2043.8
2024-03-24,3,2024-03-24T03:00:00,21.6,2040.6
2024-03-24,4,2024-03-24T04:00:00,24.12,1977.5
2024-03-24,5,2024-03-24T05:00:00,29.32,1989.7
2024-03-24,6,2024-03-24T06:00:00,19.22,1971.3
2024-03-24,7,2024-03-24T07:00:00,7.22,1946.9
2024-03-24,8,2024-03-24T08:00:00,0.0,2006.3
2024-03-24,9,2024-03-24T09:00:00,0.0,1933.7
2024-03-24,10,2024-03-24T10:00:00,0.0,3042.9
2024-03-24,11,2024-03-24T11:00:00,0.0,2884.1
2024-03-24,12,2024-03-24T12:00:00,0.0,3063.6
2024-03-24,13,2024-03-24T13:00:00,0.0,2864.0
2024-03-24,14,2024-03-24T14:00:00,0.0,3003.8
2024-03-24,15,2024-03-24T15:00:00,0.01,1912.1
2024-03-24,16,2024-03-24T16:00:00,35.51,1759.1
2024-03-24,17,2024-03-24T17:00:00,66.77,2011.7
2024-03-24,18,2024-03-24T18:00:00,80.65,1815.1
2024-03-24,19,2024-03-24T19:00:00,81.79,1937.7
2024-03-24,20,2024-03-24T20:00:00,73.27,1881.3
2024-03-24,21,2024-03-24T21:00:00,71.21,1891.8
2024-03-24,22,2024-03-24T22:00:00,68.2,1874.3
2024-03-24,23,2024-03-24T23:00:00,65.0,2032.6
2024-03-25,0,2024-03-25T00:00:00,62.52,1820.6
2024-03-25,1,2024-03-25T01:00:00,61.95,2212.4
2024-03-25,2,2024-03-25T02:00:00,62.03,1946.2
2024-03-25,3,2024-03-25T03:00:00,64.05,2091.2
2024-03-25,4,2024-03-25T04:00:00,66.19,2114.1
2024-03-25,5,2024-03-25T05:00:00,77.32,1989.3
2024-03-25,6,2024-03-25T06:00:00,89.49,2433.4
2024-03-25,7,2024-03-25T07:00:00,113.87,2644.3
2024-03-25,8,2024-03-25T08:00:00,99.68,2664.3
2024-03-25,9,2024-03-25T09:00:00,76.35,2711.0
2024-03-25,10,2024-03-25T10:00:00,68.1,2596.1
2024-03-25,11,2024-03-25T11:00:00,61.71,3577.1
2024-03-25,12,2024-03-25T12:00:00,60.29,3293.4
2024-03-25,13,2024-03-25T13:00:00,62.33,3272.9
2024-03-25,14,2024-03-25T14:00:00,63.39,3190.5
2024-03-25,15,2024-03-25T15:00:00,75.15,2844.1
2024-03-25,16,2024-03-25T16:00:00,84.83,3324.8
2024-03-25,17,2024-03-25T17:00:00,112.25,3479.8
2024-03-25,18,2024-03-25T18:00:00,171.14,3481.9
2024-03-25,19,2024-03-25T19:00:00,149.46,3331.6
2024-03-25,20,2024-03-25T20:00:00,110.0,3355.1
2024-03-25,21,2024-03-25T21:00:00,86.11,3085.5
2024-03-25,22,2024-03-25T22:00:00,81.8,3222.8
2024-03-25,23,2024-03-25T23:00:00,75.86,2489.3
2024-03-26,0,2024-03-26T00:00:00,79.9,2686.9
2024-03-26,1,2024-03-26T01:00:00,73.3,2706.8
2024-03-26,2,2024-03-26T02:00:00,70.11,2793.0
2024-03-26,3,2024-03-26T03:00:00,69.04,2836.0
2024-03-26,4,2024-03-26T04:00:00,71.43,2736.9
2024-03-26,5,2024-03-26T05:00:00,73.91,2464.9
2024-03-26,6,2024-03-26T06:00:00,81.83,2366.0
2024-03-26,7,2024-03-26T07:00:00,79.24,2416.7
2024-03-26,8,2024-03-26T08:00:00,72.24,3008.9
2024-03-26,9,2024-03-26T09:00:00,62.0,3282.5
2024-03-26,10,2024-03-26T10:00:00,49.5,2976.8
2024-03-26,11,2024-03-26T11:00:00,37.03,2589.5
2024-03-26,12,2024-03-26T12:00:00,10.6,2629.6
2024-03-26,13,2024-03-26T13:00:00,27.22,2424.0
2024-03-26,14,2024-03-26T14:00:00,37.1,2235.4
2024-03-26,15,2024-03-26T15:00:00,51.55,2470.3
2024-03-26,16,2024-03-26T16:00:00,67.48,2660.1
2024-03-26,17,2024-03-26T17:00:00,80.41,2828.8
2024-03-26,18,2024-03-26T18:00:00,101.17,2806.1
2024-03-26,19,2024-03-26T19:00:00,100.3,2692.8
2024-03-26,20,2024-03-26T20:00:00,79.84,2433.5
2024-03-26,21,2024-03-26T21:00:00,76.23,2563.3
2024-03-26,22,2024-03-26T22:00:00,71.97,2678.1
2024-03-26,23,2024-03-26T23:00:00,66.46,2388.5
2024-03-27,0,2024-03-27T00:00:00,58.35,1519.6
2024-03-27,1,2024-03-27T01:00:00,57.09,1625.6
2024-03-27,2,2024-03-27T02:00:00,57.28,1543.2
2024-03-27,3,2024-03-27T03:00:00,57.48,1555.3
2024-03-27,4,2024-03-27T04:00:00,59.59,1592.5
2024-03-27,5,2024-03-27T05:00:00,71.1,1813.7
2024-03-27,6,2024-03-27T06:00:00,80.71,2298.5
2024-03-27,7,2024-03-27T07:00:00,82.46,2524.6
2024-03-27,8,2024-03-27T08:00:00,76.75,2465.9
2024-03-27,9,2024-03-27T09:00:00,63.99,2619.5
2024-03-27,10,2024-03-27T10:00:00,54.94,2664.7
2024-03-27,11,2024-03-27T11:00:00,50.66,2785.6
2024-03-27,12,2024-03-27T12:00:00,49.59,2871.2
2024-03-27,13,2024-03-27T13:00:00,49.73,2674.1
2024-03-27,14,2024-03-27T14:00:00,55.14,2579.8
2024-03-27,15,2024-03-27T15:00:00,68.26,2604.7
2024-03-27,16,2024-03-27T16:00:00,79.2,3025.8
2024-03-27,17,2024-03-27T17:00:00,90.58,3355.9
2024-03-27,18,2024-03-27T18:00:00,116.77,3189.5
2024-03-27,19,2024-03-27T19:00:00,116.91,3147.0
2024-03-27,20,2024-03-27T20:00:00,97.37,3219.6
2024-03-27,21,2024-03-27T21:00:00,81.2,2808.7
2024-03-27,22,2024-03-27T22:00:00,79.99,2964.7
2024-03-27,23,2024-03-27T23:00:00,72.59,2447.6
2024-03-28,0,2024-03-28T00:00:00,66.87,2252.6
2024-03-28,1,2024-03-28T01:00:00,60.79,2225.3
2024-03-28,2,2024-03-28T02:00:00,61.86,2270.7
2024-03-28,3,2024-03-28T03:00:00,62.01,2315.9
2024-03-28,4,2024-03-28T04:00:00,64.39,2312.4
2024-03-28,5,2024-03-28T05:00:00,69.94,2198.5
2024-03-28,6,2024-03-28T06:00:00,80.28,2625.4
2024-03-28,7,2024-03-28T07:00:00,81.04,2872.3
2024-03-28,8,2024-03-28T08:00:00,78.79,2870.7
2024-03-28,9,2024-03-28T09:00:00,61.9,2868.3
2024-03-28,10,2024-03-28T10:00:00,46.59,2809.4
2024-03-28,11,2024-03-28T11:00:00,36.56,2788.9
2024-03-28,12,2024-03-28T12:00:00,6.8,3553.9
2024-03-28,13,2024-03-28T13:00:00,0.05,2955.5
2024-03-28,14,2024-03-28T14:00:00,1.65,2853.8
2024-03-28,15,2024-03-28T15:00:00,41.01,2702.6
2024-03-28,16,2024-03-28T16:00:00,35.91,3025.5
2024-03-28,17,2024-03-28T17:00:00,60.94,2645.8
2024-03-28,18,2024-03-28T18:00:00,75.89,2697.1
2024-03-28,19,2024-03-28T19:00:00,79.35,2775.8
2024-03-28,20,2024-03-28T20:00:00,71.66,2539.1
2024-03-28,21,2024-03-28T21:00:00,60.64,2247.6
2024-03-28,22,2024-03-28T22:00:00,41.68,2108.7
2024-03-28,23,2024-03-28T23:00:00,25.0,1999.2
2024-03-29,0,2024-03-29T00:00:00,20.6,1878.8
2024-03-29,1,2024-03-29T01:00:00,18.83,1939.2
2024-03-29,2,2024-03-29T02:00:00,12.43,2664.0
2024-03-29,3,2024-03-29T03:00:00,10.24,1930.1
2024-03-29,4,2024-03-29T04:00:00,12.59,1911.0
2024-03-29,5,2024-03-29T05:00:00,14.32,1919.1
